run,alpha,beta,gamma,D,coherence,entropy
88,0.08237755246765117,0.1002859875285232,0.6170048280913436,0.9585140816039551,0.0023213911765738024,-54.159923130565026
89,0.0749847160234417,0.09023748537246681,0.4548603785931447,0.6387686837756656,0.0012999785230057984,-40.267386593249256
90,0.057652709938307345,0.0863074264403763,0.8912946685098917,0.9617990923221175,0.0008598223504250505,-45.315193741767956
91,0.0600501798058987,0.09316081865968728,0.4778998132206433,0.6373334673923071,0.0007198694519788885,-54.46521872022299
92,0.09429402497188129,0.11154326267214898,0.5548368788850646,0.7915478587388758,0.00032828717091736085,-57.10858674834391
93,0.08031771688882378,0.10630046274471262,0.48434460560614195,0.984801394060337,0.0014198124965573422,-53.11717016632477
94,0.08596928931219792,0.10428884702487957,0.7139169687472583,0.769373191560214,0.0019380299985042096,-47.75670575082542
95,0.06144017437784506,0.08762752074496732,0.8318158025894393,0.8875703582357626,0.0018534635490711463,-57.282873131926316
96,0.06073434445084133,0.11638009485366654,0.7903412238980742,0.9615521898940429,0.002211934715862755,-42.26782310120592
97,0.09184720621322619,0.11880943407761319,0.568292271156907,0.7138324036114526,0.002592638410824661,-45.85966605341044
98,0.0866133624034426,0.10268756061803538,0.48073433402999577,0.9122331701910686,0.0014298156114678953,-42.3176107149031
99,0.0836139279315396,0.09952313596962335,0.7952971044215379,0.6125785550505193,0.0034312979131129557,-51.1362804382555
100,0.07717024708954828,0.09113477540375184,0.5547105544494799,0.9379104529279615,0.0002795437351614225,-42.41952098853375
101,0.07581993138512232,0.10282670347472558,0.31708453588685814,0.6686086624900413,0.001081664563361054,-56.61663073647087
102,0.07988407924680316,0.10703947617489136,0.4795690446058211,0.8922961071636137,0.0014908699566196632,-56.0965957913888
103,0.07160556028004514,0.08696861052795322,0.4025662111665012,0.9310528990482565,0.0011366944807009829,-49.131164236318924
104,0.05739603121740424,0.08913193427999866,0.784496017230226,0.7193898302160333,0.0007532439833723307,-55.400984231532156
105,0.05418699619481911,0.09334025169916003,0.8156134470531884,0.6422747341276338,0.001611175205876501,-41.20729208565697
106,0.05042823988741896,0.11817226692326939,0.5697390206125106,0.8440875086908464,0.0015627361424365369,-54.69060347384624
107,0.05813524797225675,0.110191235106054,0.6380411091886664,0.6901057657475034,0.0009467248992922579,-43.0090681976209
108,0.0616805567991803,0.08137550488412973,0.6480533642106332,0.6516457146318956,0.0017975864909897112,-53.57701606288868
109,0.08057302558250001,0.099657056182092,0.7195701576875277,0.6778276992824003,0.0028889939864171653,-54.001407066267646
110,0.05580294311525422,0.10633821526984613,0.5253533897799263,0.8451130326221367,0.0013088039511454836,-53.579046217605224
111,0.08060850878088094,0.08676279017382546,0.5616354116227021,0.9077049890092491,0.0010370152924154775,-42.938684845740866
112,0.06875285644366426,0.10561218479690576,0.8700099476431002,0.6302708818808246,0.0029861472579376484,-56.485735331411014
113,0.09259927463650441,0.0829561439536904,0.8369590576191741,0.7745974190314433,0.001036212247823467,-51.46377477893603
114,0.05758159835875734,0.1147498112296525,0.8555302578289565,0.7953652710602575,0.0024322592622186626,-47.12155729332593
115,0.059804615486996976,0.10811097603185668,0.5482150400809506,0.8307202994903213,0.0015527192066082138,-43.74278218183174
116,0.06875843166443896,0.09394829630584105,0.8571860857619749,0.6116551292492519,0.00037646736311332344,-55.65729088046333
117,0.07257055632407311,0.09197332442975226,0.43857701796970644,0.9541213603041041,0.0005346524933772937,-58.599986857183886
118,0.09713257853466893,0.10316551571979146,0.33517486144453057,0.9635801684254492,0.0013830215574426583,-58.67370161672717
119,0.09239218762810587,0.09991324839170942,0.4224286305642028,0.9009086429184947,0.0016333999261623096,-41.0713076798479
120,0.08389777741042878,0.1005183520903825,0.6742234270223606,0.7908569860171065,0.0018180531761241292,-58.910000736611934
121,0.05556654140026222,0.08843070298171324,0.4397774926178578,0.6607778228884572,0.0012994666940905847,-48.09580807645516
122,0.05784959189458333,0.10808840169969783,0.45688695983474914,0.7806851632045868,0.0007750811770386481,-52.1903410935521
123,0.08482345927989308,0.09144557339801518,0.43611087213852184,0.8205259076331565,0.0017335594841867699,-48.378117218786365
124,0.05530324529773664,0.10981885939542452,0.6433881219788994,0.7832964735043526,0.0009955490031126383,-45.43450876930049
125,0.0753363005749785,0.0823012278067236,0.6765479914746455,0.6530210108800639,0.0006950807971674751,-55.7321148685407
126,0.05525860636088376,0.08512576288136002,0.3524437850757127,0.6461914250684168,0.000945263275399767,-47.6158622899747
127,0.0761916659977338,0.08159851896599897,0.4115791873202617,0.9091162591811635,0.0011742601213221503,-41.67654134647504
128,0.0933318521425199,0.09052579398389655,0.3788450869040922,0.6166373774990749,0.0006984453755120161,-52.872537619895816
129,0.07852658125727034,0.09073039103255603,0.6631771425753166,0.6339425510449802,0.003180279637777194,-50.16673178863338
130,0.05708151345383704,0.0924617744451036,0.6328753749386007,0.6503245674441429,0.0012332587086045725,-58.35050667026138
131,0.08250768027358746,0.11792436663361079,0.5328173320704037,0.8565184632583782,0.001986478392939441,-42.447696886686714
132,0.08904519493962332,0.09524578167277366,0.7971825850243947,0.9126731166829049,0.0036334310565337585,-46.96676269332558
133,0.07097543081743529,0.08518643437139083,0.36573367386833605,0.6568974059511171,0.0008070044613436946,-54.713866802373154
134,0.09057018131542925,0.09791056979388581,0.6766473936362912,0.9527595227814074,0.0026733103829212814,-57.51316912940677
135,0.08306644712249824,0.0931077880120262,0.41723890536754793,0.9451929253555604,0.0017472061199860487,-43.07544658583412
136,0.057660796844989835,0.08592671313856645,0.4280771305377843,0.6609675993871602,0.0004924802426155206,-47.07061650217084
137,0.0971925104059823,0.0835417611265394,0.717222580554887,0.8799961410837427,0.0023881863881663073,-49.93452201268559
138,0.08746711306593444,0.10820920446055657,0.49441651664632574,0.9808953758293368,0.002318999224464564,-41.4553319717553
139,0.07454811937618827,0.11012979363204156,0.8605340051398913,0.9835844949270296,0.000970272728903118,-43.27760654206875
140,0.08739527582481768,0.08434929279603609,0.3005908658482229,0.7186253235351482,0.0001677943382787101,-46.40496525052553
141,0.09586927419758245,0.10089579590542475,0.3258198491833406,0.7685544755191198,0.0014554711493990698,-43.02600334300002
142,0.09510307624062542,0.10231230143144418,0.6935908233038444,0.93298856510885,0.0011517581722581727,-42.49608350079555
143,0.08688774808253205,0.0935981896269249,0.5808540605240098,0.7695752062568093,0.001930954189578028,-57.51434473636917
144,0.05466720289900037,0.11563772053792314,0.5860406983130311,0.6694087652659542,0.0014870662504985518,-50.084899821233
145,0.06415209738332717,0.0800811919834404,0.6183473771581267,0.6321444166299959,0.0017079508506348056,-55.320134868945004
146,0.07490547176228288,0.10475627860905352,0.4798923641216838,0.7042811350508248,0.000902574035249732,-57.99482238485872
147,0.06833477846988882,0.10531925467796657,0.31849851908522947,0.8765025281082546,0.0012899604801351395,-58.7524361485789
148,0.07877029261156175,0.0856123362901033,0.39496363346244734,0.624978050344584,0.0012064842580146208,-52.065210884578995
149,0.09406537754883311,0.11918814413271664,0.8187494906875474,0.9352288751340745,0.004402926150670765,-56.967705872915076
150,0.09542919692837253,0.0903188656510099,0.8265930865959514,0.895586190667989,0.003572649768589864,-50.164308933246666
151,0.08848971581987201,0.08707286804395298,0.48642619191657244,0.9201255508297521,0.0016637271549815754,-55.307245941158584
152,0.09743638869442235,0.10974575411243076,0.32299744380721157,0.7301493218128596,0.0007676483715713004,-48.073886904578075
153,0.05738499264601128,0.1011673760900348,0.5962017711153661,0.6221727579730901,0.0011728640143938414,-56.084619583186864
154,0.07538618841836307,0.10522202429379306,0.7113393360061688,0.9941973218033651,0.0029506805146288172,-56.40045681579901
155,0.08261631628986774,0.1168449185945849,0.40388754887673395,0.848250035318411,0.00041009717941809166,-43.690834384438745
156,0.0656809754301469,0.10236001414632082,0.45746119522794554,0.6749873177682381,0.0010128912041548498,-56.308854012984604
157,0.0898701032342038,0.10340882289227393,0.45601802799155966,0.7035865720681327,0.0019127671619726418,-52.70816805930768
158,0.054813467041507885,0.0862002693982297,0.6478022088654902,0.820486693273008,0.001713853289371413,-56.32424635345522
159,0.08944231875915899,0.08785568453325356,0.39313843924561415,0.789230378904743,0.0007809087476747287,-53.23933885289245
160,0.09166964124003726,0.09293738299613849,0.5279002757099972,0.7226260974805243,0.0018474591939036508,-53.87301273733776
161,0.09703368028420813,0.09404832870084545,0.530664161603368,0.6380742402187409,0.0009803455243658974,-52.27258956572874
162,0.06605000412546275,0.1102302072393051,0.8268120770050085,0.8772977862135514,0.0027529190780085345,-58.018567915200315
163,0.08444819274303264,0.09896358644253403,0.5689539492752166,0.717073839500595,0.002493712363018992,-40.442045368160635
164,0.0678491365875028,0.09226809325440513,0.4669515025890753,0.9301360629028473,0.0010681282755874131,-54.17766479675357
165,0.09131114444805445,0.10463600815762575,0.8459492472193473,0.9888747337558383,0.004676377473708202,-55.98561764892667
166,0.0648869515104906,0.11309108326621718,0.7592317441211995,0.6106504772991479,0.0024871981269541615,-51.78992868414087
167,0.09491895242374591,0.08660461995305674,0.5087183447789305,0.7094111918241763,0.0029310290683175816,-59.17093395430739
168,0.07988993752471647,0.10083384784268576,0.44809962653704316,0.734998536631439,0.0019343612562156465,-52.92603449810207
169,0.08347953897392074,0.11630298606521897,0.7007564283936631,0.6313590313660744,0.0019296617006779487,-58.59048945040499
170,0.05263227087988991,0.08907447130339033,0.46231830332905544,0.8017752356469424,0.0009733201626034937,-50.45597845836484
171,0.08288730892100821,0.11537905707612914,0.6533465061005845,0.9279034518785847,0.0010310461846703956,-43.11035721486423
172,0.05747009222280465,0.0849843247688554,0.49182677049180146,0.8702034467016917,0.0011526084514843732,-57.528162463247085
173,0.0546628739776279,0.1083686013326845,0.6133490479661559,0.8330930045057746,0.0013578448547935556,-55.248682622505235
174,0.0730019366843996,0.11585261908248962,0.41407716280908147,0.6824818619614759,0.0010717951947167908,-41.34067183094694
175,0.09010439232653852,0.09064058889531962,0.6322939393584004,0.8513046253015968,0.000411728221962378,-59.18558343812351
176,0.0678718905652455,0.08850419751719477,0.5011200278908008,0.9146660683535532,0.0019045466597335538,-57.1651105688978
177,0.07514155573661714,0.11143217270752695,0.5667412096900957,0.6746794630761096,0.0009430083569634169,-52.495120422381994
178,0.07622981263302761,0.08153440005783612,0.7485676578087586,0.8925287023822566,0.00317000984206766,-58.96891467486693
179,0.09752275232460693,0.09162109386311518,0.8209602774532905,0.9141204994752316,0.002163243997861719,-47.71852343744511
180,0.07813615499492838,0.08381051064625936,0.7159332123907305,0.6963136428129327,0.0032773137411033857,-49.675932473848526
181,0.07620115546873855,0.0845635825121984,0.642340330059861,0.76233421308434,0.000808476101454658,-43.09985179747025
182,0.09382835978501107,0.08251453867283322,0.3719587971195795,0.9150314791024701,0.002143951232899706,-45.340269881367405
183,0.09116766814299046,0.11570489295325852,0.8330777546992159,0.7833387659951004,0.0011170609172252582,-51.90044609905193
184,0.053422801668578795,0.10021127469780851,0.8833826847444313,0.6787832541943235,0.0013125262945626079,-41.123755216878905
185,0.05652767746690415,0.10060189808140407,0.5365822067319108,0.8617105295478307,0.0006797823085514493,-44.36248748891156
186,0.07713493296911564,0.10701928949376513,0.611166680753666,0.943770331176218,0.002076725738626297,-52.663719074754795
187,0.07100204958404721,0.10199614966520912,0.3429015578932952,0.8817654803775876,0.0011173909821417317,-56.15027082125052
188,0.07559888087365395,0.11158759899377102,0.6363852550491669,0.7187143725163663,0.002493516986634622,-46.31533238677121
189,0.07113546178740562,0.09511593986814686,0.810644387897286,0.7993740316611126,0.0021363300012321356,-53.870164140871914
190,0.08725639087359757,0.10508747396355422,0.6928740740889544,0.8839047454077646,0.003256090507508453,-56.24982744592356
191,0.07708048740995395,0.09022035705096558,0.3835251076997734,0.686888367917351,0.000709436763889649,-56.33125550169193
192,0.08786498423958129,0.09463766916901309,0.5539449867904309,0.9727794558755325,0.00046509454213562826,-48.896977241176
193,0.07009943399007022,0.10652548293175793,0.5388949718992841,0.6364336928819242,0.0020583339048829514,-50.39697126695293
194,0.09838492550281797,0.10874147082254743,0.6435978972286986,0.8194025499473252,0.0027980068230501636,-54.645340724808584
195,0.094366383086805,0.08392686014140381,0.511444900213144,0.8307785344948796,0.0019755449930569224,-44.661728018802926
196,0.08447546377477055,0.10311901563218562,0.3298119393117896,0.6716384411249225,0.0009728833553854676,-48.13834346281216
197,0.0933953377086717,0.11138811549988503,0.8857570889749582,0.9074996557896751,0.003916131698530969,-45.36171463936081
198,0.08049007939317089,0.11835640049278519,0.4846109846028192,0.6241650515355708,0.0011994757357032429,-49.878020871421135
199,0.08273958473170728,0.11928157139078038,0.5399428188642478,0.9376610407339168,0.0014477362590359583,-50.823176098406556
200,0.09738161284258352,0.08906189684526893,0.6566520866346796,0.771323473971878,0.0031437106576894885,-39.93128354986018
201,0.055695229966021165,0.10991523290876765,0.6666356371739658,0.9238767213565744,0.0017260537940757,-42.726859896416805
202,0.061210308999481336,0.09056217243981539,0.8864166916877294,0.9971749466532567,0.0033773447826520417,-51.25581556958106
203,0.09239500301600545,0.08755753717300052,0.5703641298966078,0.8501388936411411,0.0032063153260618545,-44.014555147096026
204,0.09652782777522988,0.09524811023718621,0.6992082578309079,0.9996618834822903,0.003804527325917635,-55.17087757147268
205,0.09801303526681966,0.10243768433122809,0.8942072784521058,0.9281784443955453,0.005108990297767708,-48.29845314608954
206,0.0713662121441319,0.0993956467383611,0.3274357881290894,0.8326831106140617,0.0013149745844099787,-52.4072387996976
207,0.07514824302799616,0.09464090282570754,0.5683885705135207,0.7447546944372843,0.0017982917712820133,-50.70300882888306
208,0.05554532285955596,0.11231887996892487,0.34109217013983173,0.9841340873280207,0.0011681794801296293,-47.179618670042146
209,0.09216419118387123,0.09352467039649273,0.7912511002307343,0.8507181344502872,0.001881608350537232,-54.07111400905905
210,0.0549962105109886,0.09211392399620118,0.7698358854227949,0.8017523707553109,0.0005342387321280949,-42.026480595892075
211,0.08906840388890448,0.10771315442399909,0.8817953821512885,0.6129605112020443,0.0047972449933117375,-45.75182043166001
212,0.06164508170136682,0.11646758296254084,0.3306181541188238,0.6040029481954547,0.000488754537034101,-46.036362986279265
213,0.06092132686962206,0.11676185474769574,0.8666534593336548,0.8403708883661423,0.0025961903374984796,-54.29369901465546
214,0.052412201411881805,0.09422898883660594,0.8458444800856557,0.7620494952192555,0.0009292678468183306,-42.033264093689375
215,0.0576960794867388,0.0995826049351417,0.4091933327451946,0.6836357555581533,0.0004458688600076127,-41.6659528351801
216,0.05177945174881497,0.11118578701371665,0.7113846257036054,0.6844728470124812,0.0007331788113949321,-58.84620981089955
217,0.05518308431202432,0.11173673995521002,0.46299719999284694,0.8430504354695103,0.0009310499159256841,-52.7917289545166
218,0.06671268453163272,0.0859553279315515,0.6928465479365102,0.9190670694985312,0.002612588367866187,-45.805849655603275
219,0.05067467023554062,0.09104669315387787,0.4082735584069533,0.7086628697195905,0.0011958226505431786,-53.95839417369966
220,0.06800761053091786,0.09494613671193186,0.6846061853489163,0.6922961349137513,0.0011637749574731925,-53.62567053346866
221,0.07732853670991735,0.11857229394557206,0.3383359759744115,0.7534302231426787,0.0015947675559484517,-42.341026510028634
222,0.07630142130420739,0.107412687403347,0.80140451295582,0.8615061036864802,0.0005090780092746946,-43.58091587846609
223,0.09076927256502271,0.11153467823314592,0.8294700878235957,0.883841814210975,0.0006280437012288302,-57.337650497705944
224,0.074071751704473,0.0974819321709445,0.314447948932853,0.7416846664693791,0.0010588106032418687,-45.73256504542894
225,0.06460828394949324,0.10140621633057187,0.4379210812607063,0.749479310654993,0.00112447926489138,-57.841769629447484
226,0.09474786306438122,0.09379307212015393,0.711034829058905,0.8854313097113791,0.0016176933432232494,-58.634529013675575
227,0.05637357275959562,0.1032227215760972,0.6853608956745658,0.7808257471095587,0.0004975448312307159,-56.48158249662423
228,0.0711905405734764,0.10166971067608627,0.7131329386306422,0.7384332100614237,0.0015726991113643308,-51.69954586109703
229,0.054851249974983744,0.10954228828124433,0.7072702882122841,0.6990169355661116,0.0019488933371606383,-49.312975433005874
230,0.08154999913028832,0.11529217279144224,0.4551309963840966,0.7256489520480878,0.0021925168823386195,-54.77996275204662
231,0.08907470204144101,0.10336836464342172,0.5560260421134751,0.7261378779661665,0.002616499401431036,-57.91665310232574
232,0.0663548163252234,0.09384554881876196,0.3868834480789548,0.860936076858283,0.0006115145760334403,-45.65399077329368
233,0.05747345666906119,0.11568862394055332,0.6498993854023594,0.9598960701853682,0.0009694204584194593,-42.92682099408757
234,0.05154836717350068,0.09017128292936992,0.8474402661035894,0.9880696791230359,0.00088092452821268,-53.928599372584856
235,0.09652940515853704,0.10090828186260481,0.34661182451814604,0.9710829488242481,0.0009163551687860805,-52.45947250827546
236,0.053893290752513416,0.11242877407699267,0.369223561984741,0.9315067015801151,0.0005197925771347452,-57.03237373399199
237,0.09939043285009634,0.08954876741348594,0.3083746405476787,0.927513744363581,0.00047023391663341156,-59.56442847117514
238,0.05326692516489043,0.09061075866576948,0.7244415615462831,0.9788244078018153,0.0022835612081460697,-59.159537640100716
239,0.06549156216630177,0.08519215941730898,0.5081565723248536,0.9081308013855359,0.0013138420105977679,-50.41772817288681
240,0.06467532700575622,0.0972150746288554,0.7702397039688762,0.6975651019418185,0.0012431128265890166,-55.78640270194594
241,0.08074737114884532,0.10313226283477804,0.3991439938165287,0.6006050581182822,0.0015282875212871134,-56.75610724868891
242,0.08423432268858955,0.0822081644550716,0.6885444111721928,0.8318916621699378,0.001460954938640758,-42.088161099347005
243,0.06038176846010497,0.11127967950633746,0.6641393364614121,0.7384116040423464,0.0011656679743291844,-48.86022549997264
244,0.06453388320086897,0.0839710820388077,0.44940444265172663,0.7585386990630713,0.0003005343183047972,-44.339564882390064
245,0.0953426933337165,0.08450120018458125,0.3601800789164783,0.6304830721779666,0.002042095681674446,-56.87067610764475
