run,alpha,beta,gamma,D,coherence,entropy
159,0.08747963929189115,0.08437480735062858,0.8523000371787193,1.1193104838206902,0.0007105959127483557,-30.307174375114943
160,0.03494964244680912,0.1226366723771914,0.9742647027723936,0.8058392976765996,0.0008425313273670085,-31.54226042061482
161,0.11856467257656453,0.09920883477842984,0.6439565063981243,0.7969436762056894,0.0018269551235692476,-40.92688489813394
162,0.05583957882040429,0.10760242727758468,0.5434035163152203,0.6398047671623374,0.0038155171069907583,-31.367162644824315
163,0.0995657635900285,0.12264685662124863,0.8753669620554052,0.7939287422245916,0.0009332037120745703,-41.04690960798789
164,0.10749825895819412,0.12357499575471831,0.4148856320287336,0.8155618104241265,0.003617344528802543,-33.49060914371715
165,0.0806654687896472,0.0962284982767717,0.36675580594071566,1.138986938697271,0.0032640355443473127,-38.00467188617208
166,0.07160848345785958,0.0875021983332683,0.6393176381890027,0.8876304036021923,0.0018879106883617055,-42.19795943926754
167,0.08065616538306175,0.11433647648635661,0.4214076936926932,0.6444370526744512,0.004949179732900781,-41.941501702850914
168,0.05752112353959345,0.08651143978791057,0.9136361644480018,0.5072736094326888,0.0015039773878162835,-34.5222393353327
169,0.10047756810074153,0.14305411478282581,0.7240430763112908,0.8048865942115153,0.001476659961800134,-26.55218850637953
170,0.0345333635050675,0.09294217979759604,0.3647579894433586,0.8554573125980574,0.0052065540153116135,-35.28175839011559
171,0.06112220489907516,0.14518497822001863,0.4655450208163232,0.6092972196790114,0.0050809702261726646,-36.436623087962055
172,0.08390782147172328,0.08917813006894802,0.7226278181454096,0.6627512273165681,0.0019760849987913607,-43.6510430781073
173,0.07694892670036561,0.08416422822864787,0.8090401141598884,0.982168917214487,0.000999305231733106,-33.774790056240946
174,0.0722150970218785,0.1348447360352007,0.38088114410980184,1.1118601824784875,0.003725626881254915,-31.08191102298389
175,0.07871581765193664,0.14938329483565327,0.8127562735541394,0.6174625831517156,0.0015952161976238496,-38.458635471250346
176,0.06576402293468392,0.09279369527894998,0.7124996824036449,1.1897551415806928,0.0011574981431094092,-39.437208898146
177,0.06337052330416659,0.10937300239949586,0.9235538776984171,0.5233141025111103,0.001421405362389157,-36.699101763466906
178,0.03066642987995063,0.13473314109998133,0.750906670674359,0.6168145319789433,0.0022417959358800605,-31.19935727339052
179,0.10270801191282393,0.10732331949236659,0.39221225145293676,0.8474590147277445,0.0039055507736523725,-25.435756049381197
180,0.0903606197449062,0.11895006305216176,0.9880564164256862,0.9725381562880979,0.0005504524157883125,-30.396393741747893
181,0.06593409260540453,0.12913065786961272,0.4239085488570646,1.0409540451418313,0.0034322104864885957,-39.12279982292974
182,0.10375856559690234,0.09498838789294502,0.9195069620184777,0.6596632617069849,0.0009363480796954076,-45.70942535982184
183,0.08115971615831637,0.08590355559857826,0.5375910756412616,1.1046487371177083,0.0020293911082482764,-29.64645271973204
184,0.07781136560462953,0.11912872954552778,0.9637388251932504,0.8328517159761053,0.0007338855655192163,-34.31744704598837
185,0.08991095206333388,0.13430337391276181,0.5347785927774102,0.8579567004795058,0.002453859008042837,-27.120857264411057
186,0.0592582930559122,0.0894390970878113,0.8018844592717627,0.8005646649373858,0.0013205536381879653,-54.44493786069771
187,0.06551087266883719,0.12007050738386485,0.5042422149123571,1.1329377603295918,0.002371901477158638,-29.120202853294234
188,0.11321743189489111,0.13187382814483128,0.7822891872227498,0.9504696185909682,0.000992764170667149,-44.862261660452674
189,0.08716770566773854,0.13256330207445247,0.7624212056782147,0.5195502203478162,0.0021772265969560722,-50.33565735476465
190,0.03398198007351659,0.12193587087979676,0.9737850137625665,0.9991824918704729,0.0007062847949001807,-24.89905411018441
191,0.11242206314983849,0.14965300163322964,0.6654424124429756,0.7089359814257146,0.0019414786405307148,-41.581294645390365
192,0.07091800514722929,0.136935160791705,0.5393090467534369,0.9099130377223736,0.0025871276854709164,-39.90635878146504
193,0.06541031596364047,0.11101029863931153,0.7764666746078164,0.5772157407539606,0.001983690563646469,-35.62883340649187
194,0.11551156184124456,0.13773389491656401,0.752032503782021,1.0918935459002206,0.0009424962838660612,-33.694255412603184
195,0.08580032424895441,0.09723504851569859,0.5590026668624397,0.7159469893246092,0.002824718700313429,-41.7356424640567
196,0.061526651760945,0.12475599793031338,0.5540181940398885,0.8839484917027871,0.00276865739276117,-33.2336243564382
197,0.08627442232334073,0.08280493091804636,0.9449452929391562,1.1862671200848927,0.000506595477852492,-49.669891262761425
198,0.05726950798627162,0.0839154688321416,0.6844286960761592,1.1569289113852994,0.0013767074735479762,-37.603089559777196
199,0.06817758794844243,0.13315543963259585,0.5410830181037932,0.7788299475645031,0.002889194093891302,-37.77211320053548
