timestamp,leader,follower,gap_pct,correlation,fuse_status,action
2026-01-09 02:55:18,N/A,N/A,8.55844385777825,0.7600677385160032,🚫 FUSE BROKEN (Extreme Spread),DO NOT CHASE
2026-01-09 03:13:37,N/A,N/A,8.55844385777825,0.7600677385160032,🚫 FUSE BROKEN (Extreme Spread),DO NOT CHASE
